Wall time,Step,Value
1670867616.8613117,0,0.36709508299827576
1670867967.1082811,1,0.25195375084877014
1670868312.3262112,2,0.299791157245636
1670868657.7684832,3,0.26716670393943787
1670869003.2131288,4,0.15914258360862732
1670869348.5479314,5,0.15244653820991516
1670869693.7266521,6,0.15671943128108978
1670870038.955206,7,0.13612662255764008
1670870384.004598,8,0.13020777702331543
1670870729.1782537,9,0.12553930282592773
1670871074.544545,10,0.13625945150852203
1670871424.0304918,11,0.2128271460533142
1670871769.3203828,12,0.3117508292198181
1670872114.5553887,13,0.2681277096271515
1670872459.7898774,14,0.2553764581680298
1670872804.9038107,15,0.262617290019989
1670873149.8342834,16,0.2953878343105316
1670873494.9028273,17,0.38475704193115234
1670873839.9658825,18,0.384722501039505
1670874185.30732,19,0.39794787764549255
1670874530.566307,20,0.43020811676979065
1670874880.5724628,21,0.3884163498878479
1670875225.8352225,22,0.3936619162559509
1670875570.994375,23,0.38089102506637573
1670875916.3346064,24,0.40481194853782654
1670876261.581799,25,0.3945767879486084
1670876606.8975606,26,0.42282968759536743
1670876952.1532826,27,0.40967628359794617
1670877297.4941344,28,0.4332484006881714
1670877655.1061807,29,0.5634294748306274
1670878012.5881782,30,0.502021849155426
1670878374.651382,31,0.48571088910102844
1670878732.2329283,32,0.4766557812690735
1670879089.8076391,33,0.4767232835292816
1670879447.282571,34,0.4585743844509125
1670879804.8839016,35,0.46345800161361694
1670880162.4707587,36,0.45494529604911804
1670880520.1610112,37,0.44105827808380127
1670880877.910483,38,0.4599222242832184
1670881235.5733092,39,0.4634974002838135
1670881592.95016,40,0.46071526408195496
1670881954.7777996,41,0.47694793343544006
1670882312.394354,42,0.4719054400920868
1670882670.0445104,43,0.4716571569442749
1670883027.4121454,44,0.4731786549091339
1670883385.1036453,45,0.4705759584903717
1670883742.521462,46,0.476019024848938
1670884100.2765987,47,0.4736557900905609
1670884457.7608945,48,0.47866031527519226
1670884833.2910907,49,0.4637695252895355
1670885208.8982751,50,0.47231027483940125
1670885588.8721488,51,0.4740288257598877
1670885964.4128425,52,0.4822187125682831
1670886339.9747922,53,0.477803111076355
1670886715.733978,54,0.48453933000564575
1670887091.0997598,55,0.480233758687973
1670887466.4222338,56,0.4876820147037506
1670887841.5022962,57,0.480934202671051
1670888216.8810472,58,0.4798348844051361
1670888592.3812506,59,0.482119619846344
1670888967.8107376,60,0.497996985912323
1670889355.293726,61,0.494393914937973
1670889730.5771894,62,0.4777214825153351
1670890105.8248296,63,0.49538537859916687
1670890481.3184762,64,0.49627846479415894
1670890856.6480277,65,0.4880222678184509
1670891231.9859447,66,0.48688241839408875
1670891607.455865,67,0.4822721481323242
1670891982.9318252,68,0.4941023886203766
1670892358.1915538,69,0.4902825951576233
1670892733.5176623,70,0.4843745231628418
1670893113.974786,71,0.49129387736320496
1670893489.2910256,72,0.4954964220523834
1670893864.6757529,73,0.4957421123981476
1670894240.4382205,74,0.48952433466911316
1670894615.8513026,75,0.5011135339736938
1670894991.321892,76,0.4942512810230255
1670895366.7153234,77,0.5024899244308472
1670895742.1815038,78,0.4817368686199188
1670896117.619846,79,0.4857933819293976
1670896492.9758034,80,0.488826185464859
1670896873.5048707,81,0.49548009037971497
1670897248.853407,82,0.47840577363967896
1670897624.3258247,83,0.49125802516937256
1670897999.503795,84,0.49358463287353516
1670898374.6641705,85,0.48843005299568176
1670898749.7227297,86,0.4840640723705292
1670899125.2943952,87,0.49261000752449036
1670899500.589115,88,0.50638747215271
1670899875.9691384,89,0.4928351044654846
1670900251.3692498,90,0.49092087149620056
1670900632.1442804,91,0.5026713609695435
1670901007.4223602,92,0.4882337152957916
1670901382.999129,93,0.4979594051837921
1670901758.3192847,94,0.5037632584571838
1670902133.6740303,95,0.49113672971725464
1670902509.1238947,96,0.49740245938301086
1670902884.3078282,97,0.5029779076576233
1670903259.5947816,98,0.49722811579704285
1670903634.7186418,99,0.4970255494117737
1670904010.0502043,100,0.488202840089798
1670904390.535263,101,0.4994391202926636
1670904765.9059963,102,0.49170422554016113
1670905141.3796914,103,0.5021008849143982
1670905516.7982259,104,0.4947200119495392
1670905892.1358314,105,0.5093562006950378
1670906267.4930236,106,0.49230849742889404
1670906642.832823,107,0.4993538558483124
1670907018.0428116,108,0.5012206435203552
1670907393.475353,109,0.49910619854927063
1670907768.952477,110,0.48736828565597534
1670908149.6951847,111,0.490237295627594
1670908525.3112655,112,0.5033515691757202
1670908900.6341019,113,0.500558078289032
1670909275.9884765,114,0.4875792860984802
1670909651.3679316,115,0.5072501301765442
1670910026.5632865,116,0.48575258255004883
