Wall time,Step,Value
1669655975.151062,0,0.0
1669656667.3386497,1,0.0
1669657356.626186,2,0.0
1669658048.8097575,3,0.0
1669658737.8043675,4,0.0
1669659430.7118924,5,0.0
1669660118.984802,6,0.0
1669660813.030227,7,0.0
1669661502.1630208,8,0.0
1669662196.014721,9,0.0
1669662885.2546706,10,0.0
1669663577.1283183,11,0.0
1669664265.832819,12,0.0
1669664958.5112588,13,0.0
1669665645.433907,14,0.0
1669666337.924618,15,0.0
1669667027.0594609,16,0.0
1669667718.639757,17,0.0
1669668407.4078705,18,0.0
1669669100.1893356,19,0.0
1669669788.7393467,20,0.0
1669670482.8611772,21,0.0
1669671169.4573896,22,0.0
1669671860.6229908,23,0.0
1669672549.4494135,24,0.0
1669673241.0180588,25,0.0
1669673930.6901906,26,0.0
1669674622.5633965,27,0.0
1669675311.2239275,28,0.0
1669676025.2097087,29,0.0
1669676735.57938,30,0.0
1669677450.1479924,31,0.0
1669678160.564237,32,0.0
1669678875.1127198,33,0.0
1669679586.076303,34,0.0
1669680300.4896648,35,0.0
1669681012.1732717,36,0.0
1669681727.5878365,37,0.0
1669682438.9742022,38,0.0
1669683155.95806,39,0.0
1669683867.9743664,40,0.0
1669684582.8442924,41,0.0
1669685294.4064705,42,0.0
1669686009.6537566,43,0.0
1669686721.139216,44,0.0
1669687436.875612,45,0.0
1669688148.4154685,46,0.0
1669688863.9695601,47,0.0
1669689575.7619348,48,0.0
1669690314.938264,49,3.680527448654175
1669691051.0319154,50,3.6625816822052
1669691792.1982505,51,3.6346070766448975
1669692527.5131414,52,3.545032262802124
1669693265.5122511,53,3.4576339721679688
1669694000.55872,54,3.3969955444335938
1669694741.2415442,55,3.348449945449829
1669695478.2124527,56,3.2575228214263916
1669696217.515407,57,3.199991464614868
1669696952.9511764,58,3.1525237560272217
1669697691.6931438,59,3.1137924194335938
1669698427.8020627,60,3.0463616847991943
1669699168.1225796,61,3.022036075592041
1669699904.9428816,62,2.981208086013794
1669700644.4778512,63,2.9875552654266357
1669701375.5118628,64,2.9402215480804443
1669702110.129684,65,2.8853068351745605
1669702844.3620696,66,2.861804723739624
1669703579.7983403,67,2.8458569049835205
1669704310.9303071,68,2.8053977489471436
1669705047.4350386,69,2.780241012573242
1669705779.5256336,70,2.7529852390289307
1669706517.1653395,71,2.736114501953125
1669707251.0816176,72,2.6926307678222656
1669707986.4830165,73,2.6801793575286865
1669708718.4040132,74,2.644228219985962
1669709455.1000082,75,2.6111879348754883
1669710187.013678,76,2.6095943450927734
1669710922.6578827,77,2.5646400451660156
1669711656.6782694,78,2.563162326812744
1669712393.395028,79,2.529385566711426
1669713126.0896702,80,2.4977385997772217
1669713865.4189696,81,2.4703967571258545
1669714598.9807322,82,2.4908998012542725
1669715335.4914625,83,2.451948642730713
1669716069.1595054,84,2.4268221855163574
1669716806.3273556,85,2.4343979358673096
1669717539.395967,86,2.3935954570770264
1669718274.9293745,87,2.3905553817749023
1669719005.4522955,88,2.379286289215088
1669719742.8569183,89,2.358844757080078
1669720478.543314,90,2.3231894969940186
1669721215.8509605,91,2.3124382495880127
1669721950.447638,92,2.323146104812622
1669722688.3427737,93,2.316329002380371
1669723421.0164945,94,2.3061399459838867
1669724158.7534373,95,2.28227162361145
1669724895.0554833,96,2.270380735397339
1669725633.9204175,97,2.236304759979248
1669726368.3362365,98,2.2323029041290283
1669727105.779372,99,2.233412981033325
1669727840.2645767,100,2.2164082527160645
1669728578.6695797,101,2.174004316329956
1669729312.5632236,102,2.1682565212249756
1669730051.6898823,103,2.1810402870178223
1669730787.2755373,104,2.1157896518707275
1669731524.4356892,105,2.164313793182373
1669732257.5774827,106,2.107754707336426
1669732995.9091105,107,2.128932476043701
1669733733.8804536,108,2.116124153137207
1669734474.5929866,109,2.0942959785461426
1669735211.9525928,110,2.09796142578125
1669735953.7776394,111,2.0673489570617676
1669736688.7380779,112,2.0636794567108154
1669737428.1376514,113,2.019960641860962
1669738163.5022209,114,2.027672052383423
1669738902.6262457,115,1.9930773973464966
1669739638.7811723,116,2.002755880355835
1669740380.121684,117,2.0160186290740967
1669741116.6352997,118,2.0209317207336426
