Wall time,Step,Value
1670867616.8601716,0,0.34903842210769653
1670867967.106993,1,0.46280357241630554
1670868312.324894,2,0.49995213747024536
1670868657.7675574,3,0.49544230103492737
1670869003.2121274,4,0.4599786698818207
1670869348.5463436,5,0.4569966793060303
1670869693.7256875,6,0.4485326111316681
1670870038.9542463,7,0.45021164417266846
1670870384.0034971,8,0.42179402709007263
1670870729.1772387,9,0.42708343267440796
1670871074.543351,10,0.42915773391723633
1670871424.0294247,11,0.4566582143306732
1670871769.3193884,12,0.4906593859195709
1670872114.5542336,13,0.4691479504108429
1670872459.788377,14,0.4576275050640106
1670872804.9026248,15,0.46643656492233276
1670873149.833281,16,0.48406368494033813
1670873494.9016955,17,0.5079494714736938
1670873839.964845,18,0.4992252290248871
1670874185.3063252,19,0.5173611044883728
1670874530.5653014,20,0.5254372358322144
1670874880.5712574,21,0.513206422328949
1670875225.8340912,22,0.5082551836967468
1670875570.99341,23,0.501004159450531
1670875916.33366,24,0.511854887008667
1670876261.5810301,25,0.5155287384986877
1670876606.8960037,26,0.5076765418052673
1670876952.1525047,27,0.5098973512649536
1670877297.4933214,28,0.5055428743362427
1670877655.1052241,29,0.5747025609016418
1670878012.5871952,30,0.5157296657562256
1670878374.6500545,31,0.5081612467765808
1670878732.2317786,32,0.5031812787055969
1670879089.8068292,33,0.49737241864204407
1670879447.2815561,34,0.4865899384021759
1670879804.8830655,35,0.49075978994369507
1670880162.4694958,36,0.4837666451931
1670880520.159952,37,0.47711125016212463
1670880877.9097114,38,0.48905616998672485
1670881235.5723715,39,0.4895707666873932
1670881592.9489954,40,0.48580458760261536
1670881954.7768128,41,0.47900837659835815
1670882312.3930597,42,0.4878118932247162
1670882670.0435028,43,0.4900270700454712
1670883027.4113333,44,0.48529818654060364
1670883385.102601,45,0.4825875461101532
1670883742.5204878,46,0.4852008819580078
1670884100.2753294,47,0.47867485880851746
1670884457.7597787,48,0.48302513360977173
1670884833.2902303,49,0.48149365186691284
1670885208.8975687,50,0.48095861077308655
1670885588.8714046,51,0.482196569442749
1670885964.4119182,52,0.4876580536365509
1670886339.9733744,53,0.48551589250564575
1670886715.7329361,54,0.4902104139328003
1670887091.098358,55,0.4889889359474182
1670887466.4212646,56,0.4973648190498352
1670887841.5014038,57,0.4892689287662506
1670888216.8802276,58,0.4827563762664795
1670888592.3802454,59,0.48570922017097473
1670888967.8099155,60,0.49044597148895264
1670889355.2926538,61,0.49608319997787476
1670889730.576148,62,0.4855177402496338
1670890105.8237567,63,0.4942369759082794
1670890481.3172817,64,0.4826362431049347
1670890856.6469119,65,0.49059364199638367
1670891231.985179,66,0.4885178208351135
1670891607.4549212,67,0.48860427737236023
1670891982.9307792,68,0.49300268292427063
1670892358.19056,69,0.483617901802063
1670892733.5163646,70,0.4882519841194153
1670893113.973779,71,0.48419660329818726
1670893489.2902336,72,0.48943501710891724
1670893864.6747458,73,0.4933454394340515
1670894240.4372766,74,0.48733723163604736
1670894615.850478,75,0.48928016424179077
1670894991.320762,76,0.4934583008289337
1670895366.714239,77,0.4948277473449707
1670895742.1804376,78,0.4848840832710266
1670896117.6183913,79,0.4895021915435791
1670896492.97496,80,0.4912828207015991
1670896873.5039809,81,0.4917183220386505
1670897248.8524456,82,0.4819822907447815
1670897624.324524,83,0.4821062386035919
1670897999.502525,84,0.4838380515575409
1670898374.6633325,85,0.48183539509773254
1670898749.721146,86,0.47961774468421936
1670899125.2933726,87,0.48249778151512146
1670899500.5880983,88,0.49230125546455383
1670899875.9682374,89,0.48370125889778137
1670900251.3683653,90,0.4769114553928375
1670900632.1430557,91,0.48407554626464844
1670901007.421067,92,0.47812068462371826
1670901382.998079,93,0.4910290539264679
1670901758.3180747,94,0.4882352948188782
1670902133.6729462,95,0.48345813155174255
1670902509.1227705,96,0.4915120005607605
1670902884.3065403,97,0.4820691645145416
1670903259.59341,98,0.48171183466911316
1670903634.7174892,99,0.48605844378471375
1670904010.049296,100,0.47759515047073364
1670904390.5343623,101,0.4871491491794586
1670904765.904947,102,0.4861706793308258
1670905141.378717,103,0.48411741852760315
1670905516.7973804,104,0.48697352409362793
1670905892.134561,105,0.4880427122116089
1670906267.4920094,106,0.4883849322795868
1670906642.831732,107,0.4822131097316742
1670907018.0415778,108,0.4866074323654175
1670907393.4739966,109,0.49260595440864563
1670907768.9514372,110,0.4825822114944458
1670908149.694218,111,0.4854479134082794
1670908525.309985,112,0.47684764862060547
1670908900.6330247,113,0.4900891184806824
1670909275.9875147,114,0.47950518131256104
1670909651.3667207,115,0.47831812500953674
1670910026.5615938,116,0.4805011749267578
1670910401.8958495,117,0.4744478464126587
1670910776.9717045,118,0.4768618047237396
1670911152.3303583,119,0.48076218366622925
1670911527.6310735,120,0.47147783637046814
1670911908.714389,121,0.47572648525238037
1670912284.0768976,122,0.47801345586776733
1670912659.2436523,123,0.4808371365070343
1670913034.6570058,124,0.4831571877002716
1670913409.983503,125,0.4821341931819916
1670913785.2359583,126,0.4711344540119171
1670914160.3012989,127,0.4692891538143158
1670914535.6433454,128,0.47248244285583496
1670914910.8313842,129,0.493449866771698
1670915286.0950744,130,0.4863666296005249
1670915667.2270083,131,0.4758445620536804
1670916042.564183,132,0.4862106442451477
1670916418.0818532,133,0.48252615332603455
1670916793.5299976,134,0.49220383167266846
1670917169.1193187,135,0.49180734157562256
1670917544.5900965,136,0.48155730962753296
1670917920.0821831,137,0.4912721514701843
1670918295.3354523,138,0.48358041048049927
1670918670.6320124,139,0.4857032895088196
1670919045.98275,140,0.4785366952419281
1670919426.6189268,141,0.47872427105903625
1670919801.995945,142,0.47935646772384644
1670920177.4615684,143,0.4860692024230957
1670920553.0282197,144,0.4760551452636719
1670920928.3169928,145,0.4887699782848358
1670921303.8105042,146,0.4836420714855194
1670921679.1527421,147,0.48200786113739014
1670922054.489221,148,0.4699370563030243
1670922429.7900853,149,0.4927971661090851
