Wall time,Step,Value
1670867694.423659,0,1.51160728931427
1670868098.1874576,1,1.2380006313323975
1670868487.7034714,2,1.1277064085006714
1670868877.4680643,3,1.0249568223953247
1670869267.0220387,4,0.9486868381500244
1670869656.5297692,5,0.91112220287323
1670870046.2044811,6,0.8826870918273926
1670870435.751018,7,0.8807724714279175
1670870825.1734397,8,0.8515856862068176
1670871214.8248162,9,0.8438357710838318
1670871604.4511611,10,0.8347039222717285
1670871996.646374,11,0.8217277526855469
1670872386.1204767,12,0.7992135882377625
1670872775.4650693,13,0.79342120885849
1670873165.106911,14,0.7809489965438843
1670873554.5623105,15,0.770916759967804
1670873943.9559827,16,0.7673307061195374
1670874333.5140853,17,0.7617736458778381
1670874722.8840683,18,0.7426197528839111
1670875112.34483,19,0.7315908074378967
1670875501.7526422,20,0.7324675917625427
1670875894.1264827,21,0.7330859899520874
1670876283.371459,22,0.7215455770492554
1670876672.618285,23,0.7252978086471558
1670877061.9702067,24,0.7182472348213196
1670877451.2211626,25,0.7092580795288086
1670877840.7186723,26,0.7107073068618774
1670878229.9918408,27,0.7083075046539307
1670878619.228833,28,0.698868453502655
1670879019.317233,29,0.6866341233253479
1670879419.0561464,30,0.6891654133796692
1670879821.8187845,31,0.6782698631286621
1670880222.0196135,32,0.6766902804374695
1670880622.189459,33,0.6788939237594604
1670881022.1786165,34,0.6737433671951294
1670881422.447301,35,0.6615800857543945
1670881822.4719307,36,0.6627598404884338
1670882222.9228752,37,0.6650148034095764
1670882622.7273529,38,0.6598402261734009
1670883022.4684463,39,0.6640440821647644
1670883422.6112487,40,0.6542202234268188
1670883825.470167,41,0.6619714498519897
1670884225.7843204,42,0.653268575668335
1670884626.0402873,43,0.6540295481681824
1670885026.2484133,44,0.6445389986038208
1670885426.2422233,45,0.6515239477157593
1670885826.190117,46,0.6419931054115295
1670886226.2675295,47,0.633748471736908
1670886626.4352217,48,0.6464347839355469
1670887041.3620708,49,0.6417770981788635
1670887456.3462093,50,0.6409931778907776
1670887873.74911,51,0.6404622793197632
1670888288.4421923,52,0.6366865634918213
1670888703.3527646,53,0.6285938024520874
1670889118.2122443,54,0.63102126121521
1670889533.282107,55,0.6347729563713074
1670889948.143019,56,0.6260546445846558
1670890362.949161,57,0.6324514150619507
1670890777.7701974,58,0.6285259127616882
1670891192.7795722,59,0.6251437067985535
1670891607.609967,60,0.6304064989089966
1670892025.066434,61,0.625050961971283
1670892440.0239542,62,0.6180827617645264
1670892854.708439,63,0.6251963973045349
1670893269.5107205,64,0.6194511651992798
1670893684.5351522,65,0.622192919254303
1670894099.3346665,66,0.620363175868988
1670894513.821117,67,0.6245161890983582
1670894928.6769114,68,0.6148794293403625
1670895343.2259688,69,0.6227366328239441
1670895758.0781517,70,0.6185153126716614
1670896175.6962523,71,0.6122990250587463
1670896590.5940335,72,0.6277223825454712
1670897005.653318,73,0.6189674139022827
1670897420.6018546,74,0.6218563318252563
1670897835.333574,75,0.6174523830413818
1670898250.1252155,76,0.6148041486740112
1670898665.0158274,77,0.6148002743721008
1670899079.7570224,78,0.6154144406318665
1670899494.6598067,79,0.6133876442909241
1670899909.449447,80,0.6112576127052307
1670900327.2555265,81,0.6191798448562622
1670900742.2222085,82,0.6094201803207397
1670901157.2257464,83,0.6061311960220337
1670901572.130352,84,0.6100472211837769
1670901987.1770504,85,0.6031870245933533
1670902401.8545218,86,0.605915904045105
1670902816.741384,87,0.6090579032897949
1670903231.6671634,88,0.6074236631393433
1670903646.1919389,89,0.6041243076324463
1670904061.0372112,90,0.6112596988677979
1670904478.6928,91,0.6055863499641418
1670904893.317808,92,0.607387363910675
1670905308.439662,93,0.5986971855163574
1670905723.2446098,94,0.6042914390563965
1670906138.166049,95,0.6019663214683533
1670906552.975575,96,0.6031621098518372
1670906967.8740442,97,0.6060988903045654
1670907382.6851804,98,0.5969836711883545
1670907797.459305,99,0.5977204442024231
1670908212.1255245,100,0.5982362627983093
1670908629.9532416,101,0.5987943410873413
1670909044.733771,102,0.6010551452636719
1670909459.674414,103,0.5942631959915161
1670909874.7382905,104,0.5950780510902405
1670910289.5667298,105,0.5989702939987183
1670910704.454695,106,0.5962470769882202
1670911119.0988605,107,0.5929303765296936
1670911533.9477117,108,0.5958644151687622
1670911948.6285403,109,0.5969907641410828
1670912363.3841338,110,0.5944270491600037
1670912781.199015,111,0.6054953932762146
1670913196.1693223,112,0.6011555194854736
1670913611.2092824,113,0.596446692943573
1670914026.2471907,114,0.6038506627082825
1670914441.0908375,115,0.5914206504821777
1670914855.9418695,116,0.5921213626861572
1670915270.7873955,117,0.5903605818748474
1670915685.7635927,118,0.5995770692825317
1670916100.4658313,119,0.5920372605323792
1670916515.5688531,120,0.5867506265640259
1670916933.7966805,121,0.5889841914176941
1670917348.6087513,122,0.5920840501785278
1670917763.4284966,123,0.5947619676589966
1670918178.2058911,124,0.5929661393165588
1670918593.1089766,125,0.5913746356964111
1670919007.8883243,126,0.5985403656959534
1670919422.7549145,127,0.5941139459609985
1670919837.5782492,128,0.5867112278938293
1670920252.5411234,129,0.5895063281059265
1670920667.2464964,130,0.5945770740509033
1670921084.6622226,131,0.5951395630836487
1670921499.3908317,132,0.5866495370864868
1670921913.830534,133,0.5969762802124023
1670922328.5432951,134,0.5965795516967773
1670922743.6237934,135,0.5845425128936768
1670923158.6860356,136,0.5892558693885803
1670923574.0319877,137,0.5926023721694946
1670923989.1793923,138,0.5849273800849915
1670924404.1339965,139,0.5897532105445862
1670924819.3158433,140,0.5914973020553589
1670925288.994357,141,0.5870172381401062
1670925704.1116154,142,0.5906916856765747
1670926119.3638117,143,0.5886272192001343
1670926534.6378453,144,0.5879969000816345
1670926949.8848445,145,0.5836119651794434
1670927364.8839545,146,0.589422345161438
1670927779.847959,147,0.5807827711105347
1670928195.0554028,148,0.5836066007614136
1670928610.0375438,149,0.5912873148918152
