Wall time,Step,Value
1670867694.4210641,0,1.3605657815933228
1670868098.1847246,1,3.9204461574554443
1670868487.7012987,2,4.011566638946533
1670868877.4655511,3,2.986867904663086
1670869267.0198946,4,1.5507100820541382
1670869656.5276926,5,0.9561916589736938
1670870046.2024453,6,0.9530202150344849
1670870435.7489982,7,0.952015221118927
1670870825.1717615,8,0.9818798303604126
1670871214.8231118,9,0.976413905620575
1670871604.4487057,10,0.9807664752006531
1670871996.6437395,11,0.9652602672576904
1670872386.1185398,12,0.9302608966827393
1670872775.4628968,13,0.9050503969192505
1670873165.1044688,14,0.9142886400222778
1670873554.5596611,15,0.8949646353721619
1670873943.9536278,16,0.8914379477500916
1670874333.5121236,17,0.8915306329727173
1670874722.8822315,18,0.905249834060669
1670875112.3428168,19,0.9003421068191528
1670875501.7506685,20,0.9009653329849243
1670875894.1242504,21,0.9173204302787781
1670876283.3694701,22,0.9267821311950684
1670876672.6161878,23,0.9196265935897827
1670877061.967611,24,0.947951078414917
1670877451.2187173,25,0.9239395260810852
1670877840.7167659,26,0.90731281042099
1670878229.9889987,27,0.8894046545028687
1670878619.2259994,28,0.8899619579315186
1670879019.3147886,29,0.7362908720970154
1670879419.0536516,30,0.7543482184410095
1670879821.8162656,31,0.7665517926216125
1670880222.0162392,32,0.790044367313385
1670880622.186806,33,0.7906882166862488
1670881022.1762774,34,0.8002468943595886
1670881422.4445078,35,0.7943586111068726
1670881822.46909,36,0.8054695129394531
1670882222.9206436,37,0.8131741881370544
1670882622.7247083,38,0.8140023350715637
1670883022.4657423,39,0.8192678689956665
1670883422.6088066,40,0.8231139183044434
1670883825.467882,41,0.8287315964698792
1670884225.782071,42,0.8151118159294128
1670884626.0381742,43,0.8268263936042786
1670885026.2453785,44,0.8244187235832214
1670885426.2387357,45,0.8241239786148071
1670885826.1877053,46,0.8268336653709412
1670886226.2653918,47,0.826870858669281
1670886626.4328048,48,0.8232114911079407
1670887041.359893,49,0.8227663636207581
1670887456.3440545,50,0.8191083073616028
1670887873.7467048,51,0.8166396617889404
1670888288.4396427,52,0.8119091391563416
1670888703.3502953,53,0.8112552762031555
1670889118.209794,54,0.8140580654144287
1670889533.2799947,55,0.8084532618522644
1670889948.1404884,56,0.8145677447319031
1670890362.9469218,57,0.8124368786811829
1670890777.7676978,58,0.8114122152328491
1670891192.7773292,59,0.8141583204269409
1670891607.607899,60,0.814476490020752
1670892025.064603,61,0.8302910327911377
1670892440.022027,62,0.8219189047813416
1670892854.706191,63,0.8380971550941467
1670893269.5085042,64,0.8377479910850525
1670893684.5328355,65,0.8277367353439331
1670894099.3327525,66,0.8288072943687439
1670894513.8192234,67,0.8326448798179626
1670894928.6748457,68,0.8462833166122437
1670895343.2231872,69,0.8412447571754456
1670895758.0759263,70,0.828279435634613
1670896175.6941485,71,0.82923424243927
1670896590.5915985,72,0.8294506072998047
1670897005.6512313,73,0.8330597281455994
1670897420.5996158,74,0.8391259908676147
1670897835.3313026,75,0.8403858542442322
1670898250.1230304,76,0.839239239692688
1670898665.0138743,77,0.8386712670326233
1670899079.7549167,78,0.8583096265792847
1670899494.6575246,79,0.8375424146652222
1670899909.4476342,80,0.8368484973907471
1670900327.2525797,81,0.853492021560669
1670900742.2195394,82,0.8395050168037415
1670901157.223587,83,0.8423489332199097
1670901572.12739,84,0.851830005645752
1670901987.1747546,85,0.8503044247627258
1670902401.8522043,86,0.8626595735549927
1670902816.7389505,87,0.8679600954055786
1670903231.6644697,88,0.8540663719177246
1670903646.1897664,89,0.8715798258781433
1670904061.0350614,90,0.8693357110023499
1670904478.6906393,91,0.8820501565933228
1670904893.316013,92,0.882260799407959
1670905308.4367485,93,0.887884259223938
1670905723.2415843,94,0.8778619170188904
1670906138.1636865,95,0.8851475715637207
1670906552.9734502,96,0.8779642581939697
1670906967.871798,97,0.8687774538993835
1670907382.6830277,98,0.8749815225601196
1670907797.4572344,99,0.893365740776062
1670908212.123438,100,0.8825905919075012
1670908629.951147,101,0.8793454766273499
1670909044.7317028,102,0.8816633224487305
1670909459.6724434,103,0.8955950736999512
1670909874.735732,104,0.8945480585098267
1670910289.564576,105,0.8792720437049866
1670910704.451839,106,0.8909794092178345
1670911119.0962827,107,0.892769455909729
1670911533.9455285,108,0.8940016627311707
1670911948.6269093,109,0.8860717415809631
1670912363.3817084,110,0.9004254937171936
1670912781.1970348,111,0.8910139799118042
1670913196.1667376,112,0.8903171420097351
1670913611.2072146,113,0.8875485062599182
1670914026.2450886,114,0.8849837779998779
1670914441.088762,115,0.8794344663619995
1670914855.939411,116,0.8893649578094482
1670915270.7851784,117,0.8871319890022278
1670915685.7613266,118,0.8724835515022278
1670916100.4634476,119,0.8838313817977905
1670916515.5665715,120,0.887902021408081
1670916933.7935212,121,0.8961788415908813
1670917348.6064608,122,0.8853336572647095
1670917763.426184,123,0.8970085382461548
1670918178.2033374,124,0.8927019238471985
1670918593.106362,125,0.8884435892105103
1670919007.8854978,126,0.8907480835914612
1670919422.7521477,127,0.8841033577919006
1670919837.5751321,128,0.8985071182250977
1670920252.5379276,129,0.8956204056739807
1670920667.2442465,130,0.8959063291549683
1670921084.6601102,131,0.904864490032196
1670921499.3889177,132,0.8861793875694275
1670921913.8283904,133,0.9017676711082458
1670922328.5409355,134,0.90981525182724
1670922743.6214345,135,0.8922810554504395
1670923158.6839442,136,0.8870783448219299
1670923574.0298111,137,0.8892766237258911
1670923989.177477,138,0.9026483297348022
1670924404.131527,139,0.8911927938461304
1670924819.3135793,140,0.9068003296852112
1670925288.9921896,141,0.9014125466346741
1670925704.1092458,142,0.8953378200531006
1670926119.3611417,143,0.8991301655769348
1670926534.6356635,144,0.8838313221931458
1670926949.8826404,145,0.9008810520172119
1670927364.8818266,146,0.902869462966919
1670927779.8455462,147,0.9017552137374878
1670928195.0528247,148,0.8843141198158264
1670928610.0354621,149,0.8864355683326721
